ensembl_gene_ID,kegg_ID
"ENSBTAG00000006685","path:bta05310"
"ENSBTAG00000006685","path:bta05320"
"ENSBTAG00000006685","path:bta05321"
"ENSBTAG00000006685","path:bta05322"
"ENSBTAG00000006685","path:bta05330"
"ENSBTAG00000007121","path:bta00240"
"ENSBTAG00000007121","path:bta00983"
"ENSBTAG00000007121","path:bta01100"
"ENSBTAG00000045902","path:bta04360"
"ENSBTAG00000006692","path:bta04060"
"ENSBTAG00000006692","path:bta04061"
"ENSBTAG00000006692","path:bta04630"
"ENSBTAG00000010865","path:bta04010"
"ENSBTAG00000010865","path:bta04260"
"ENSBTAG00000010865","path:bta04261"
"ENSBTAG00000010865","path:bta04921"
"ENSBTAG00000010865","path:bta05410"
"ENSBTAG00000010865","path:bta05412"
"ENSBTAG00000010865","path:bta05414"
"ENSBTAG00000001189","path:bta04142"
"ENSBTAG00000001189","path:bta05170"
"ENSBTAG00000017222","path:bta04310"
"ENSBTAG00000002377","path:bta03050"
"ENSBTAG00000002377","path:bta05010"
"ENSBTAG00000002377","path:bta05012"
"ENSBTAG00000002377","path:bta05014"
"ENSBTAG00000002377","path:bta05016"
"ENSBTAG00000002377","path:bta05017"
"ENSBTAG00000002377","path:bta05020"
"ENSBTAG00000002377","path:bta05022"
"ENSBTAG00000004194","path:bta04014"
"ENSBTAG00000004194","path:bta04015"
"ENSBTAG00000004194","path:bta04072"
"ENSBTAG00000004194","path:bta05200"
"ENSBTAG00000004194","path:bta05210"
"ENSBTAG00000004194","path:bta05212"
"ENSBTAG00000004194","path:bta05231"
"ENSBTAG00000009654","path:bta04015"
"ENSBTAG00000009654","path:bta04072"
"ENSBTAG00000009654","path:bta04080"
"ENSBTAG00000009654","path:bta04151"
"ENSBTAG00000009654","path:bta04540"
"ENSBTAG00000009654","path:bta04810"
"ENSBTAG00000009654","path:bta05200"
"ENSBTAG00000019414","path:bta05134"
"ENSBTAG00000011196","path:bta04610"
"ENSBTAG00000011196","path:bta05020"
"ENSBTAG00000011196","path:bta05133"
"ENSBTAG00000011196","path:bta05142"
"ENSBTAG00000011196","path:bta05150"
"ENSBTAG00000011196","path:bta05322"
"ENSBTAG00000019911","path:bta04714"
"ENSBTAG00000011193","path:bta04610"
"ENSBTAG00000011193","path:bta05020"
"ENSBTAG00000011193","path:bta05133"
"ENSBTAG00000011193","path:bta05142"
"ENSBTAG00000011193","path:bta05150"
"ENSBTAG00000011193","path:bta05322"
"ENSBTAG00000001865","path:bta05410"
"ENSBTAG00000001865","path:bta05412"
"ENSBTAG00000001865","path:bta05414"
"ENSBTAG00000001865","path:bta05416"
"ENSBTAG00000002757","path:bta04060"
"ENSBTAG00000002757","path:bta04061"
"ENSBTAG00000002757","path:bta04630"
"ENSBTAG00000001022","path:bta00520"
"ENSBTAG00000001022","path:bta01100"
"ENSBTAG00000007153","path:bta04610"
"ENSBTAG00000007153","path:bta05020"
"ENSBTAG00000007153","path:bta05133"
"ENSBTAG00000007153","path:bta05142"
"ENSBTAG00000007153","path:bta05150"
"ENSBTAG00000007153","path:bta05322"
"ENSBTAG00000044083","path:bta04360"
"ENSBTAG00000044083","path:bta04666"
"ENSBTAG00000044083","path:bta04810"
"ENSBTAG00000044083","path:bta05135"
"ENSBTAG00000044083","path:bta05170"
"ENSBTAG00000020272","path:bta04922"
"ENSBTAG00000009765","path:bta00562"
"ENSBTAG00000009765","path:bta01100"
"ENSBTAG00000009765","path:bta04070"
"ENSBTAG00000009765","path:bta04140"
"ENSBTAG00000027024","path:bta04510"
"ENSBTAG00000027024","path:bta04670"
"ENSBTAG00000017564","path:bta04530"
"ENSBTAG00000020102","path:bta04360"
"ENSBTAG00000019914","path:bta04136"
"ENSBTAG00000019914","path:bta04137"
"ENSBTAG00000019914","path:bta04140"
"ENSBTAG00000019914","path:bta04215"
"ENSBTAG00000019914","path:bta04371"
"ENSBTAG00000019914","path:bta05010"
"ENSBTAG00000019914","path:bta05014"
"ENSBTAG00000019914","path:bta05016"
"ENSBTAG00000019914","path:bta05017"
"ENSBTAG00000019914","path:bta05022"
"ENSBTAG00000019914","path:bta05167"
"ENSBTAG00000044043","path:bta04010"
"ENSBTAG00000044043","path:bta04014"
"ENSBTAG00000044043","path:bta04015"
"ENSBTAG00000044043","path:bta04151"
"ENSBTAG00000044043","path:bta04810"
"ENSBTAG00000044043","path:bta05200"
"ENSBTAG00000044043","path:bta05218"
"ENSBTAG00000044043","path:bta05224"
"ENSBTAG00000044043","path:bta05226"
"ENSBTAG00000024675","path:bta04020"
"ENSBTAG00000024675","path:bta04080"
"ENSBTAG00000026290","path:bta00562"
"ENSBTAG00000026290","path:bta01100"
"ENSBTAG00000026290","path:bta04070"
"ENSBTAG00000026290","path:bta04136"
"ENSBTAG00000026290","path:bta04140"
"ENSBTAG00000026290","path:bta04145"
"ENSBTAG00000026290","path:bta04371"
"ENSBTAG00000026290","path:bta05010"
"ENSBTAG00000026290","path:bta05014"
"ENSBTAG00000026290","path:bta05016"
"ENSBTAG00000026290","path:bta05017"
"ENSBTAG00000026290","path:bta05022"
"ENSBTAG00000026290","path:bta05132"
"ENSBTAG00000026290","path:bta05152"
"ENSBTAG00000026290","path:bta05167"
"ENSBTAG00000005898","path:bta03013"
"ENSBTAG00000007851","path:bta04060"
"ENSBTAG00000007851","path:bta04061"
"ENSBTAG00000007851","path:bta04630"
"ENSBTAG00000020277","path:bta03015"
"ENSBTAG00000020277","path:bta04071"
"ENSBTAG00000020277","path:bta04114"
"ENSBTAG00000020277","path:bta04151"
"ENSBTAG00000020277","path:bta04152"
"ENSBTAG00000020277","path:bta04261"
"ENSBTAG00000020277","path:bta04350"
"ENSBTAG00000020277","path:bta04390"
"ENSBTAG00000020277","path:bta04530"
"ENSBTAG00000020277","path:bta04728"
"ENSBTAG00000020277","path:bta04730"
"ENSBTAG00000020277","path:bta05142"
"ENSBTAG00000020277","path:bta05160"
"ENSBTAG00000020277","path:bta05165"
"ENSBTAG00000020034","path:bta04062"
"ENSBTAG00000020034","path:bta04064"
"ENSBTAG00000020034","path:bta04611"
"ENSBTAG00000020034","path:bta04662"
"ENSBTAG00000020034","path:bta04664"
"ENSBTAG00000020034","path:bta04666"
"ENSBTAG00000020034","path:bta04730"
"ENSBTAG00000020034","path:bta05167"
"ENSBTAG00000020034","path:bta05169"
"ENSBTAG00000020034","path:bta05203"
"ENSBTAG00000008137","path:bta00190"
"ENSBTAG00000008137","path:bta01100"
"ENSBTAG00000008137","path:bta04714"
"ENSBTAG00000008137","path:bta04723"
"ENSBTAG00000008137","path:bta04932"
"ENSBTAG00000008137","path:bta05010"
"ENSBTAG00000008137","path:bta05012"
"ENSBTAG00000008137","path:bta05014"
"ENSBTAG00000008137","path:bta05016"
"ENSBTAG00000008137","path:bta05020"
"ENSBTAG00000008137","path:bta05022"
"ENSBTAG00000035370","path:bta03022"
"ENSBTAG00000035370","path:bta05016"
"ENSBTAG00000035370","path:bta05017"
"ENSBTAG00000035370","path:bta05165"
"ENSBTAG00000035370","path:bta05166"
"ENSBTAG00000035370","path:bta05203"
"ENSBTAG00000008204","path:bta00340"
"ENSBTAG00000008204","path:bta01100"
"ENSBTAG00000006428","path:bta05168"
"ENSBTAG00000034436","path:bta01524"
"ENSBTAG00000034436","path:bta03320"
"ENSBTAG00000034436","path:bta04068"
"ENSBTAG00000034436","path:bta04071"
"ENSBTAG00000034436","path:bta04140"
"ENSBTAG00000034436","path:bta04150"
"ENSBTAG00000034436","path:bta04151"
"ENSBTAG00000034436","path:bta04152"
"ENSBTAG00000034436","path:bta04210"
"ENSBTAG00000034436","path:bta04510"
"ENSBTAG00000034436","path:bta04660"
"ENSBTAG00000034436","path:bta04664"
"ENSBTAG00000034436","path:bta04722"
"ENSBTAG00000034436","path:bta04910"
"ENSBTAG00000034436","path:bta04919"
"ENSBTAG00000034436","path:bta04931"
"ENSBTAG00000034436","path:bta04960"
"ENSBTAG00000034436","path:bta05145"
"ENSBTAG00000034436","path:bta05205"
"ENSBTAG00000034436","path:bta05213"
"ENSBTAG00000034436","path:bta05215"
"ENSBTAG00000034436","path:bta05223"
"ENSBTAG00000034436","path:bta05231"
"ENSBTAG00000020279","path:bta00510"
"ENSBTAG00000020279","path:bta00513"
"ENSBTAG00000020279","path:bta01100"
"ENSBTAG00000018994","path:bta04060"
"ENSBTAG00000018994","path:bta04061"
"ENSBTAG00000018994","path:bta04068"
"ENSBTAG00000018994","path:bta04210"
"ENSBTAG00000018994","path:bta04217"
"ENSBTAG00000018994","path:bta04650"
"ENSBTAG00000018994","path:bta05132"
"ENSBTAG00000018994","path:bta05164"
"ENSBTAG00000019918","path:bta03050"
"ENSBTAG00000019918","path:bta04612"
"ENSBTAG00000019918","path:bta05160"
"ENSBTAG00000010874","path:bta04024"
"ENSBTAG00000010874","path:bta04080"
"ENSBTAG00000010874","path:bta04935"
"ENSBTAG00000017639","path:bta04010"
"ENSBTAG00000017639","path:bta04114"
"ENSBTAG00000017639","path:bta04150"
"ENSBTAG00000017639","path:bta04714"
"ENSBTAG00000017639","path:bta04720"
"ENSBTAG00000017639","path:bta04722"
"ENSBTAG00000017639","path:bta04914"
"ENSBTAG00000017639","path:bta04931"
"ENSBTAG00000017639","path:bta05135"
"ENSBTAG00000030334","path:bta00260"
"ENSBTAG00000030334","path:bta00350"
"ENSBTAG00000030334","path:bta00360"
"ENSBTAG00000030334","path:bta00410"
"ENSBTAG00000030334","path:bta01100"
"ENSBTAG00000015438","path:bta04141"
"ENSBTAG00000003396","path:bta04928"
"ENSBTAG00000030333","path:bta00260"
"ENSBTAG00000030333","path:bta00350"
"ENSBTAG00000030333","path:bta00360"
"ENSBTAG00000030333","path:bta00410"
"ENSBTAG00000030333","path:bta01100"
"ENSBTAG00000019517","path:bta04974"
"ENSBTAG00000021288","path:bta03050"
"ENSBTAG00000021288","path:bta05010"
"ENSBTAG00000021288","path:bta05012"
"ENSBTAG00000021288","path:bta05014"
"ENSBTAG00000021288","path:bta05016"
"ENSBTAG00000021288","path:bta05017"
"ENSBTAG00000021288","path:bta05020"
"ENSBTAG00000021288","path:bta05022"
"ENSBTAG00000019687","path:bta00760"
"ENSBTAG00000019687","path:bta01100"
"ENSBTAG00000000434","path:bta04141"
"ENSBTAG00000000434","path:bta04213"
"ENSBTAG00000002885","path:bta04145"
"ENSBTAG00000019147","path:bta03010"
"ENSBTAG00000010686","path:bta04740"
"ENSBTAG00000019798","path:bta04672"
"ENSBTAG00000010490","path:bta04146"
"ENSBTAG00000000440","path:bta05205"
"ENSBTAG00000019145","path:bta04114"
"ENSBTAG00000019145","path:bta04810"
"ENSBTAG00000019145","path:bta04914"
"ENSBTAG00000049567","path:bta04740"
"ENSBTAG00000038117","path:bta04136"
"ENSBTAG00000038117","path:bta04140"
"ENSBTAG00000007531","path:bta04145"
"ENSBTAG00000007531","path:bta04380"
"ENSBTAG00000007531","path:bta04670"
"ENSBTAG00000007531","path:bta05020"
"ENSBTAG00000007531","path:bta05140"
"ENSBTAG00000039321","path:bta00260"
"ENSBTAG00000039321","path:bta00350"
"ENSBTAG00000039321","path:bta00360"
"ENSBTAG00000039321","path:bta00410"
"ENSBTAG00000039321","path:bta01100"
"ENSBTAG00000038629","path:bta04740"
"ENSBTAG00000030319","path:bta00603"
"ENSBTAG00000030319","path:bta01100"
"ENSBTAG00000000895","path:bta03022"
"ENSBTAG00000001546","path:bta00510"
"ENSBTAG00000001546","path:bta00513"
"ENSBTAG00000001546","path:bta01100"
"ENSBTAG00000004269","path:bta04068"
"ENSBTAG00000004269","path:bta04150"
"ENSBTAG00000004269","path:bta04151"
"ENSBTAG00000004269","path:bta04960"
"ENSBTAG00000013147","path:bta05014"
"ENSBTAG00000013147","path:bta05022"
"ENSBTAG00000012068","path:bta03440"
"ENSBTAG00000012068","path:bta03460"
"ENSBTAG00000003422","path:bta04144"
"ENSBTAG00000019565","path:bta04216"
"ENSBTAG00000019565","path:bta05200"
"ENSBTAG00000019565","path:bta05216"
"ENSBTAG00000013358","path:bta03010"
"ENSBTAG00000013150","path:bta03013"
"ENSBTAG00000044111","path:bta04360"
"ENSBTAG00000001041","path:bta00260"
"ENSBTAG00000001041","path:bta00350"
"ENSBTAG00000001041","path:bta00360"
"ENSBTAG00000001041","path:bta00410"
"ENSBTAG00000001041","path:bta01100"
"ENSBTAG00000048237","path:bta04010"
"ENSBTAG00000048237","path:bta04014"
"ENSBTAG00000048237","path:bta04015"
"ENSBTAG00000048237","path:bta04151"
"ENSBTAG00000048237","path:bta04810"
"ENSBTAG00000048237","path:bta05200"
"ENSBTAG00000048237","path:bta05218"
"ENSBTAG00000048237","path:bta05224"
"ENSBTAG00000048237","path:bta05226"
"ENSBTAG00000016307","path:bta04110"
"ENSBTAG00000004114","path:bta04010"
"ENSBTAG00000004114","path:bta04932"
"ENSBTAG00000019543","path:bta04066"
"ENSBTAG00000019543","path:bta04120"
"ENSBTAG00000019543","path:bta05170"
"ENSBTAG00000019543","path:bta05200"
"ENSBTAG00000019543","path:bta05211"
"ENSBTAG00000010184","path:bta00010"
"ENSBTAG00000010184","path:bta00052"
"ENSBTAG00000010184","path:bta00500"
"ENSBTAG00000010184","path:bta01100"
"ENSBTAG00000010184","path:bta04068"
"ENSBTAG00000010184","path:bta04151"
"ENSBTAG00000010184","path:bta04152"
"ENSBTAG00000010184","path:bta04910"
"ENSBTAG00000010184","path:bta04920"
"ENSBTAG00000010184","path:bta04922"
"ENSBTAG00000010184","path:bta04931"
"ENSBTAG00000010184","path:bta04973"
"ENSBTAG00000000752","path:bta04114"
"ENSBTAG00000019461","path:bta04330"
"ENSBTAG00000000894","path:bta00010"
"ENSBTAG00000000894","path:bta01100"
"ENSBTAG00000000894","path:bta01200"
"ENSBTAG00000000894","path:bta01230"
"ENSBTAG00000000894","path:bta04066"
"ENSBTAG00000007421","path:bta04514"
"ENSBTAG00000007421","path:bta04670"
"ENSBTAG00000007421","path:bta05418"
"ENSBTAG00000009064","path:bta04060"
"ENSBTAG00000009064","path:bta04210"
"ENSBTAG00000009064","path:bta04630"
"ENSBTAG00000009064","path:bta05200"
"ENSBTAG00000049158","path:bta05168"
"ENSBTAG00000051083","path:bta04150"
"ENSBTAG00000051083","path:bta04310"
"ENSBTAG00000051083","path:bta04360"
"ENSBTAG00000051083","path:bta04390"
"ENSBTAG00000051083","path:bta04550"
"ENSBTAG00000051083","path:bta04916"
"ENSBTAG00000051083","path:bta04919"
"ENSBTAG00000051083","path:bta04934"
"ENSBTAG00000051083","path:bta05010"
"ENSBTAG00000051083","path:bta05022"
"ENSBTAG00000051083","path:bta05165"
"ENSBTAG00000051083","path:bta05200"
"ENSBTAG00000051083","path:bta05205"
"ENSBTAG00000051083","path:bta05217"
"ENSBTAG00000051083","path:bta05224"
"ENSBTAG00000051083","path:bta05225"
"ENSBTAG00000051083","path:bta05226"
"ENSBTAG00000010709","path:bta00010"
"ENSBTAG00000010709","path:bta00020"
"ENSBTAG00000010709","path:bta00620"
"ENSBTAG00000010709","path:bta01100"
"ENSBTAG00000010709","path:bta01200"
"ENSBTAG00000008091","path:bta00920"
"ENSBTAG00000008091","path:bta01100"
"ENSBTAG00000018915","path:bta04144"
"ENSBTAG00000001700","path:bta04010"
"ENSBTAG00000001700","path:bta04014"
"ENSBTAG00000001700","path:bta04015"
"ENSBTAG00000001700","path:bta04062"
"ENSBTAG00000001700","path:bta04144"
"ENSBTAG00000001700","path:bta04360"
"ENSBTAG00000001700","path:bta04370"
"ENSBTAG00000001700","path:bta04510"
"ENSBTAG00000001700","path:bta04520"
"ENSBTAG00000001700","path:bta04530"
"ENSBTAG00000001700","path:bta04660"
"ENSBTAG00000001700","path:bta04666"
"ENSBTAG00000001700","path:bta04670"
"ENSBTAG00000001700","path:bta04722"
"ENSBTAG00000001700","path:bta04810"
"ENSBTAG00000001700","path:bta04912"
"ENSBTAG00000001700","path:bta04932"
"ENSBTAG00000001700","path:bta04933"
"ENSBTAG00000001700","path:bta05100"
"ENSBTAG00000001700","path:bta05132"
"ENSBTAG00000001700","path:bta05135"
"ENSBTAG00000001700","path:bta05165"
"ENSBTAG00000001700","path:bta05200"
"ENSBTAG00000001700","path:bta05203"
"ENSBTAG00000001700","path:bta05205"
"ENSBTAG00000001700","path:bta05211"
"ENSBTAG00000001700","path:bta05212"
"ENSBTAG00000018570","path:bta00830"
"ENSBTAG00000017584","path:bta00562"
"ENSBTAG00000017584","path:bta01100"
"ENSBTAG00000017584","path:bta01521"
"ENSBTAG00000017584","path:bta04012"
"ENSBTAG00000017584","path:bta04014"
"ENSBTAG00000017584","path:bta04015"
"ENSBTAG00000017584","path:bta04020"
"ENSBTAG00000017584","path:bta04062"
"ENSBTAG00000017584","path:bta04064"
"ENSBTAG00000017584","path:bta04066"
"ENSBTAG00000017584","path:bta04070"
"ENSBTAG00000017584","path:bta04072"
"ENSBTAG00000017584","path:bta04360"
"ENSBTAG00000017584","path:bta04370"
"ENSBTAG00000017584","path:bta04650"
"ENSBTAG00000017584","path:bta04658"
"ENSBTAG00000017584","path:bta04659"
"ENSBTAG00000017584","path:bta04660"
"ENSBTAG00000017584","path:bta04664"
"ENSBTAG00000017584","path:bta04666"
"ENSBTAG00000017584","path:bta04670"
"ENSBTAG00000017584","path:bta04722"
"ENSBTAG00000017584","path:bta04750"
"ENSBTAG00000017584","path:bta04919"
"ENSBTAG00000017584","path:bta04933"
"ENSBTAG00000017584","path:bta04935"
"ENSBTAG00000017584","path:bta05012"
"ENSBTAG00000017584","path:bta05022"
"ENSBTAG00000017584","path:bta05135"
"ENSBTAG00000017584","path:bta05167"
"ENSBTAG00000017584","path:bta05170"
"ENSBTAG00000017584","path:bta05200"
"ENSBTAG00000017584","path:bta05205"
"ENSBTAG00000017584","path:bta05206"
"ENSBTAG00000017584","path:bta05214"
"ENSBTAG00000017584","path:bta05223"
"ENSBTAG00000017584","path:bta05225"
"ENSBTAG00000017584","path:bta05231"
"ENSBTAG00000017584","path:bta05235"
"ENSBTAG00000050699","path:bta04146"
"ENSBTAG00000052337","path:bta03010"
"ENSBTAG00000009762","path:bta05017"
"ENSBTAG00000046424","path:bta04740"
"ENSBTAG00000024713","path:bta04740"
"ENSBTAG00000030650","path:bta00270"
"ENSBTAG00000030650","path:bta00920"
"ENSBTAG00000030650","path:bta01100"
"ENSBTAG00000030650","path:bta04122"
"ENSBTAG00000039706","path:bta04740"
"ENSBTAG00000005152","path:bta00240"
"ENSBTAG00000005152","path:bta00983"
"ENSBTAG00000005152","path:bta01100"
"ENSBTAG00000016266","path:bta00020"
"ENSBTAG00000016266","path:bta00190"
"ENSBTAG00000016266","path:bta01100"
"ENSBTAG00000016266","path:bta01200"
"ENSBTAG00000016266","path:bta04714"
"ENSBTAG00000016266","path:bta04932"
"ENSBTAG00000016266","path:bta05010"
"ENSBTAG00000016266","path:bta05012"
"ENSBTAG00000016266","path:bta05014"
"ENSBTAG00000016266","path:bta05016"
"ENSBTAG00000016266","path:bta05020"
"ENSBTAG00000016266","path:bta05022"
"ENSBTAG00000049103","path:bta04740"
"ENSBTAG00000049174","path:bta04740"
"ENSBTAG00000020273","path:bta04141"
"ENSBTAG00000017633","path:bta03013"
"ENSBTAG00000050954","path:bta04740"
"ENSBTAG00000025564","path:bta03010"
"ENSBTAG00000013884","path:bta04015"
"ENSBTAG00000013884","path:bta04670"
"ENSBTAG00000018631","path:bta03013"
"ENSBTAG00000018631","path:bta03015"
"ENSBTAG00000033891","path:bta00510"
"ENSBTAG00000033891","path:bta00513"
"ENSBTAG00000033891","path:bta01100"
"ENSBTAG00000030648","path:bta00270"
"ENSBTAG00000030648","path:bta00920"
"ENSBTAG00000030648","path:bta01100"
"ENSBTAG00000030648","path:bta04122"
"ENSBTAG00000017441","path:bta03010"
"ENSBTAG00000026250","path:bta00010"
"ENSBTAG00000026250","path:bta00020"
"ENSBTAG00000026250","path:bta00620"
"ENSBTAG00000026250","path:bta01100"
"ENSBTAG00000026250","path:bta01200"
"ENSBTAG00000026250","path:bta04066"
"ENSBTAG00000026250","path:bta04922"
"ENSBTAG00000026250","path:bta05230"
"ENSBTAG00000000277","path:bta04060"
"ENSBTAG00000000277","path:bta04061"
"ENSBTAG00000000277","path:bta04621"
"ENSBTAG00000000277","path:bta04623"
"ENSBTAG00000000277","path:bta05132"
"ENSBTAG00000000277","path:bta05134"
"ENSBTAG00000000277","path:bta05135"
"ENSBTAG00000000277","path:bta05143"
"ENSBTAG00000000277","path:bta05144"
"ENSBTAG00000000277","path:bta05152"
"ENSBTAG00000000277","path:bta05164"
"ENSBTAG00000000277","path:bta05321"
"ENSBTAG00000000277","path:bta05323"
"ENSBTAG00000009191","path:bta00510"
"ENSBTAG00000009191","path:bta00513"
"ENSBTAG00000009191","path:bta01100"
"ENSBTAG00000009191","path:bta04141"
"ENSBTAG00000034506","path:bta03040"
"ENSBTAG00000004729","path:bta04110"
"ENSBTAG00000004729","path:bta04114"
"ENSBTAG00000004729","path:bta04914"
"ENSBTAG00000049507","path:bta04217"
"ENSBTAG00000017580","path:bta04612"
"ENSBTAG00000017580","path:bta05152"
"ENSBTAG00000017580","path:bta05340"
"ENSBTAG00000004924","path:bta04080"
"ENSBTAG00000013153","path:bta04390"
"ENSBTAG00000013153","path:bta04392"
"ENSBTAG00000013153","path:bta04530"
"ENSBTAG00000004931","path:bta03030"
"ENSBTAG00000004931","path:bta03410"
"ENSBTAG00000004931","path:bta03420"
"ENSBTAG00000002126","path:bta00051"
"ENSBTAG00000002126","path:bta01100"
"ENSBTAG00000002126","path:bta04152"
"ENSBTAG00000002126","path:bta04919"
"ENSBTAG00000047563","path:bta04514"
"ENSBTAG00000047563","path:bta04530"
"ENSBTAG00000047563","path:bta04670"
"ENSBTAG00000047563","path:bta05160"
"ENSBTAG00000045901","path:bta04514"
"ENSBTAG00000045901","path:bta04530"
"ENSBTAG00000045901","path:bta04670"
"ENSBTAG00000045901","path:bta05160"
"ENSBTAG00000012082","path:bta04060"
"ENSBTAG00000004620","path:bta05168"
"ENSBTAG00000007320","path:bta00562"
"ENSBTAG00000007320","path:bta01100"
"ENSBTAG00000007320","path:bta04070"
"ENSBTAG00000009165","path:bta00561"
"ENSBTAG00000009165","path:bta00564"
"ENSBTAG00000009165","path:bta01100"
"ENSBTAG00000009165","path:bta04150"
"ENSBTAG00000051532","path:bta00190"
"ENSBTAG00000051532","path:bta01100"
"ENSBTAG00000051532","path:bta04714"
"ENSBTAG00000051532","path:bta04723"
"ENSBTAG00000051532","path:bta04932"
"ENSBTAG00000051532","path:bta05010"
"ENSBTAG00000051532","path:bta05012"
"ENSBTAG00000051532","path:bta05014"
"ENSBTAG00000051532","path:bta05016"
"ENSBTAG00000051532","path:bta05020"
"ENSBTAG00000051532","path:bta05022"
"ENSBTAG00000013895","path:bta01523"
"ENSBTAG00000013895","path:bta04010"
"ENSBTAG00000013895","path:bta04014"
"ENSBTAG00000013895","path:bta04024"
"ENSBTAG00000013895","path:bta04062"
"ENSBTAG00000013895","path:bta04064"
"ENSBTAG00000013895","path:bta04066"
"ENSBTAG00000013895","path:bta04071"
"ENSBTAG00000013895","path:bta04137"
"ENSBTAG00000013895","path:bta04151"
"ENSBTAG00000013895","path:bta04210"
"ENSBTAG00000013895","path:bta04211"
"ENSBTAG00000013895","path:bta04218"
"ENSBTAG00000013895","path:bta04380"
"ENSBTAG00000013895","path:bta04620"
"ENSBTAG00000013895","path:bta04621"
"ENSBTAG00000013895","path:bta04622"
"ENSBTAG00000013895","path:bta04623"
"ENSBTAG00000013895","path:bta04625"
"ENSBTAG00000013895","path:bta04657"
"ENSBTAG00000013895","path:bta04658"
"ENSBTAG00000013895","path:bta04659"
"ENSBTAG00000013895","path:bta04660"
"ENSBTAG00000013895","path:bta04662"
"ENSBTAG00000013895","path:bta04668"
"ENSBTAG00000013895","path:bta04722"
"ENSBTAG00000013895","path:bta04917"
"ENSBTAG00000013895","path:bta04920"
"ENSBTAG00000013895","path:bta04926"
"ENSBTAG00000013895","path:bta04931"
"ENSBTAG00000013895","path:bta04932"
"ENSBTAG00000013895","path:bta04933"
"ENSBTAG00000013895","path:bta05010"
"ENSBTAG00000013895","path:bta05022"
"ENSBTAG00000013895","path:bta05030"
"ENSBTAG00000013895","path:bta05132"
"ENSBTAG00000013895","path:bta05133"
"ENSBTAG00000013895","path:bta05134"
"ENSBTAG00000013895","path:bta05135"
"ENSBTAG00000013895","path:bta05140"
"ENSBTAG00000013895","path:bta05142"
"ENSBTAG00000013895","path:bta05145"
"ENSBTAG00000013895","path:bta05146"
"ENSBTAG00000013895","path:bta05152"
"ENSBTAG00000013895","path:bta05160"
"ENSBTAG00000013895","path:bta05161"
"ENSBTAG00000013895","path:bta05162"
"ENSBTAG00000013895","path:bta05163"
"ENSBTAG00000013895","path:bta05164"
"ENSBTAG00000013895","path:bta05165"
"ENSBTAG00000013895","path:bta05166"
"ENSBTAG00000013895","path:bta05167"
"ENSBTAG00000013895","path:bta05168"
"ENSBTAG00000013895","path:bta05169"
"ENSBTAG00000013895","path:bta05170"
"ENSBTAG00000013895","path:bta05200"
"ENSBTAG00000013895","path:bta05202"
"ENSBTAG00000013895","path:bta05203"
"ENSBTAG00000013895","path:bta05212"
"ENSBTAG00000013895","path:bta05215"
"ENSBTAG00000013895","path:bta05220"
"ENSBTAG00000013895","path:bta05221"
"ENSBTAG00000013895","path:bta05222"
"ENSBTAG00000013895","path:bta05235"
"ENSBTAG00000013895","path:bta05321"
"ENSBTAG00000013895","path:bta05418"
"ENSBTAG00000001415","path:bta03013"
"ENSBTAG00000026278","path:bta04514"
"ENSBTAG00000026278","path:bta04530"
"ENSBTAG00000026278","path:bta04670"
"ENSBTAG00000026278","path:bta05160"
"ENSBTAG00000040432","path:bta04514"
"ENSBTAG00000040432","path:bta04530"
"ENSBTAG00000040432","path:bta04670"
"ENSBTAG00000040432","path:bta05160"
"ENSBTAG00000000913","path:bta00190"
"ENSBTAG00000000913","path:bta01100"
"ENSBTAG00000000913","path:bta04260"
"ENSBTAG00000000913","path:bta04714"
"ENSBTAG00000000913","path:bta04932"
"ENSBTAG00000000913","path:bta05010"
"ENSBTAG00000000913","path:bta05012"
"ENSBTAG00000000913","path:bta05014"
"ENSBTAG00000000913","path:bta05016"
"ENSBTAG00000000913","path:bta05020"
"ENSBTAG00000000913","path:bta05022"
"ENSBTAG00000014433","path:bta04120"
"ENSBTAG00000014433","path:bta04141"
"ENSBTAG00000014433","path:bta05012"
"ENSBTAG00000014433","path:bta05022"
"ENSBTAG00000002633","path:bta05100"
"ENSBTAG00000004685","path:bta04360"
"ENSBTAG00000004538","path:bta00310"
"ENSBTAG00000004538","path:bta01100"
"ENSBTAG00000022520","path:bta01524"
"ENSBTAG00000022520","path:bta03440"
"ENSBTAG00000022520","path:bta03460"
"ENSBTAG00000022520","path:bta04120"
"ENSBTAG00000022520","path:bta04151"
"ENSBTAG00000022520","path:bta05206"
"ENSBTAG00000022520","path:bta05224"
"ENSBTAG00000005578","path:bta05017"
"ENSBTAG00000005578","path:bta05166"
"ENSBTAG00000020319","path:bta00590"
"ENSBTAG00000020319","path:bta01100"
"ENSBTAG00000020319","path:bta04664"
"ENSBTAG00000020319","path:bta04726"
"ENSBTAG00000020319","path:bta04913"
"ENSBTAG00000020319","path:bta05145"
"ENSBTAG00000006101","path:bta03050"
"ENSBTAG00000006101","path:bta05010"
"ENSBTAG00000006101","path:bta05012"
"ENSBTAG00000006101","path:bta05014"
"ENSBTAG00000006101","path:bta05016"
"ENSBTAG00000006101","path:bta05017"
"ENSBTAG00000006101","path:bta05020"
"ENSBTAG00000006101","path:bta05022"
"ENSBTAG00000006101","path:bta05169"
"ENSBTAG00000011105","path:bta04724"
