ensembl_gene_ID,kegg_ID
"ENSBTAG00000038055","bta:519163"
"ENSBTAG00000053732","bta:529284"
"ENSBTAG00000048279","bta:100126827"
"ENSBTAG00000040111","bta:100337117"
"ENSBTAG00000052564","bta:618717"
"ENSBTAG00000014435","bta:514216"
"ENSBTAG00000012299","bta:536155"
"ENSBTAG00000038428","bta:522670"
"ENSBTAG00000014478","bta:512668"
"ENSBTAG00000052220","bta:615852"
"ENSBTAG00000014588","bta:508948"
"ENSBTAG00000022588","bta:615152"
"ENSBTAG00000048744","bta:784434"
"ENSBTAG00000021257","bta:527835"
"ENSBTAG00000053868","bta:618828"
"ENSBTAG00000025277","bta:614425"
"ENSBTAG00000014434","bta:514215"
"ENSBTAG00000049107","bta:112447886"
"ENSBTAG00000013697","bta:509208"
"ENSBTAG00000017252","bta:531104"
"ENSBTAG00000015188","bta:505884"
"ENSBTAG00000013266","bta:523993"
"ENSBTAG00000055118","bta:407114"
"ENSBTAG00000003110","bta:616873"
"ENSBTAG00000006003","bta:535754"
"ENSBTAG00000013680","bta:282562"
"ENSBTAG00000016260","bta:535652"
"ENSBTAG00000014479","bta:510865"
"ENSBTAG00000000275","bta:539763"
"ENSBTAG00000052234","bta:112447751"
"ENSBTAG00000016323","bta:533046"
"ENSBTAG00000017242","bta:523867"
"ENSBTAG00000054526","bta:506202"
"ENSBTAG00000017615","bta:286856"
"ENSBTAG00000049192","bta:784954"
"ENSBTAG00000020602","bta:506281"
"ENSBTAG00000002417","bta:540583"
"ENSBTAG00000004572","bta:539200"
"ENSBTAG00000009997","bta:532126"
"ENSBTAG00000052875","bta:784185"
"ENSBTAG00000045762","bta:538819"
"ENSBTAG00000003577","bta:532337"
"ENSBTAG00000049772","bta:112449302"
"ENSBTAG00000017624","bta:616956"
"ENSBTAG00000017932","bta:512413"
"ENSBTAG00000053372","bta:537418"
"ENSBTAG00000005884","bta:528277"
"ENSBTAG00000006175","bta:540633"
"ENSBTAG00000005725","bta:513810"
"ENSBTAG00000008089","bta:539958"
"ENSBTAG00000006525","bta:282604"
"ENSBTAG00000019456","bta:519081"
"ENSBTAG00000054837","bta:784108"
"ENSBTAG00000025531","bta:788684"
"ENSBTAG00000001069","bta:281542"
"ENSBTAG00000055183","bta:100847747"
"ENSBTAG00000020031","bta:530393"
"ENSBTAG00000012857","bta:504632"
"ENSBTAG00000016797","bta:506060"
"ENSBTAG00000044155","bta:510681"
"ENSBTAG00000050436","bta:112441516"
"ENSBTAG00000013702","bta:539503"
"ENSBTAG00000049084","bta:509916"
"ENSBTAG00000000250","bta:510680"
"ENSBTAG00000013265","bta:520046"
"ENSBTAG00000021721","bta:522351"
"ENSBTAG00000006938","bta:618210"
"ENSBTAG00000010668","bta:618024"
"ENSBTAG00000004539","bta:788708"
"ENSBTAG00000009838","bta:505387"
"ENSBTAG00000026246","bta:506163"
"ENSBTAG00000027772","bta:282052"
"ENSBTAG00000052921","bta:100299372"
"ENSBTAG00000027326","bta:619100"
"ENSBTAG00000001071","bta:509631"
"ENSBTAG00000000251","bta:510679"
"ENSBTAG00000027081","bta:510723"
"ENSBTAG00000047648","bta:100300626"
"ENSBTAG00000008075","bta:785345"
"ENSBTAG00000053244","bta:617422"
"ENSBTAG00000054503","bta:523083"
"ENSBTAG00000005359","bta:534069"
"ENSBTAG00000018834","bta:516932"
"ENSBTAG00000003667","bta:528252"
"ENSBTAG00000019078","bta:751828"
"ENSBTAG00000004283","bta:407130"
"ENSBTAG00000051473","bta:532403"
"ENSBTAG00000006353","bta:510719"
"ENSBTAG00000010312","bta:327672"
"ENSBTAG00000012858","bta:281951"
"ENSBTAG00000018940","bta:525377"
"ENSBTAG00000006752","bta:534928"
"ENSBTAG00000049285","bta:784268"
"ENSBTAG00000016108","bta:533435"
"ENSBTAG00000001446","bta:505914"
"ENSBTAG00000033731","bta:534927"
"ENSBTAG00000033304","bta:617047"
"ENSBTAG00000008077","bta:506423"
"ENSBTAG00000002942","bta:516135"
"ENSBTAG00000038810","bta:616978"
"ENSBTAG00000007909","bta:513730"
"ENSBTAG00000021395","bta:510041"
"ENSBTAG00000052025","bta:617714"
"ENSBTAG00000011578","bta:281057"
"ENSBTAG00000005782","bta:524503"
"ENSBTAG00000017867","bta:521410"
"ENSBTAG00000004720","bta:535166"
"ENSBTAG00000006354","bta:280692"
"ENSBTAG00000020528","bta:504471"
"ENSBTAG00000020074","bta:789234"
"ENSBTAG00000020750","bta:522215"
"ENSBTAG00000000252","bta:510678"
"ENSBTAG00000008605","bta:789044"
"ENSBTAG00000010698","bta:100847824"
"ENSBTAG00000009447","bta:615834"
"ENSBTAG00000001514","bta:511852"
"ENSBTAG00000020010","bta:101905081"
"ENSBTAG00000021304","bta:509111"
"ENSBTAG00000001505","bta:512489"
"ENSBTAG00000009596","bta:614006"
"ENSBTAG00000009198","bta:784390"
"ENSBTAG00000054938","bta:504811"
"ENSBTAG00000007065","bta:512261"
"ENSBTAG00000003169","bta:107131855"
"ENSBTAG00000046516","bta:100036592"
"ENSBTAG00000046140","bta:100125919"
"ENSBTAG00000007070","bta:538539"
"ENSBTAG00000008122","bta:287018"
"ENSBTAG00000003160","bta:527134"
"ENSBTAG00000025778","bta:509858"
"ENSBTAG00000009183","bta:616861"
"ENSBTAG00000048125","bta:100126045"
"ENSBTAG00000008448","bta:613877"
"ENSBTAG00000005354","bta:616994"
"ENSBTAG00000015836","bta:539328"
"ENSBTAG00000008118","bta:513081"
"ENSBTAG00000021394","bta:510040"
"ENSBTAG00000002775","bta:767878"
"ENSBTAG00000040042","bta:535158"
"ENSBTAG00000008406","bta:282099"
"ENSBTAG00000001504","bta:516995"
"ENSBTAG00000024255","bta:514113"
"ENSBTAG00000046757","bta:100137723"
"ENSBTAG00000018274","bta:493720"
"ENSBTAG00000011804","bta:535794"
"ENSBTAG00000008399","bta:100125287"
"ENSBTAG00000014001","bta:515593"
"ENSBTAG00000047807","bta:100299080"
"ENSBTAG00000021392","bta:539433"
"ENSBTAG00000030882","bta:508455"
"ENSBTAG00000032193","bta:767907"
"ENSBTAG00000048381","bta:504766"
"ENSBTAG00000002685","bta:513230"
"ENSBTAG00000014676","bta:615958"
"ENSBTAG00000048054","bta:100299558"
"ENSBTAG00000049595","bta:613441"
"ENSBTAG00000005260","bta:281499"
"ENSBTAG00000003898","bta:503684"
"ENSBTAG00000006812","bta:613623"
"ENSBTAG00000046775","bta:107131137"
"ENSBTAG00000002683","bta:507119"
"ENSBTAG00000000076","bta:517232"
"ENSBTAG00000010445","bta:525117"
"ENSBTAG00000019041","bta:782935"
"ENSBTAG00000021121","bta:511467"
"ENSBTAG00000019287","bta:514910"
"ENSBTAG00000021130","bta:507194"
"ENSBTAG00000011772","bta:107131237"
"ENSBTAG00000019060","bta:508268"
"ENSBTAG00000039601","bta:100296776"
"ENSBTAG00000047958","bta:100125760"
"ENSBTAG00000011217","bta:508137"
"ENSBTAG00000004154","bta:527910"
"ENSBTAG00000013422","bta:529593"
"ENSBTAG00000005987","bta:541270"
"ENSBTAG00000032881","bta:535202"
"ENSBTAG00000010682","bta:534092"
"ENSBTAG00000053755","bta:615251"
"ENSBTAG00000024595","bta:788673"
"ENSBTAG00000009478","bta:282574"
"ENSBTAG00000011389","bta:516807"
"ENSBTAG00000022188","bta:100139635"
"ENSBTAG00000001403","bta:528478"
"ENSBTAG00000019887","bta:533873"
"ENSBTAG00000046313","bta:100125920"
"ENSBTAG00000009479","bta:286885"
"ENSBTAG00000002964","bta:518778"
"ENSBTAG00000002682","bta:525675"
"ENSBTAG00000046753","bta:107131843"
"ENSBTAG00000013413","bta:517515"
"ENSBTAG00000000060","bta:100140032"
"ENSBTAG00000048062","bta:100140276"
"ENSBTAG00000018926","bta:282270"
"ENSBTAG00000005986","bta:514114"
"ENSBTAG00000000713","bta:510361"
"ENSBTAG00000026371","bta:518366"
"ENSBTAG00000019884","bta:100138604"
"ENSBTAG00000009482","bta:541306"
"ENSBTAG00000011214","bta:508138"
"ENSBTAG00000014693","bta:507172"
"ENSBTAG00000010322","bta:282295"
"ENSBTAG00000011358","bta:505455"
"ENSBTAG00000011056","bta:541272"
"ENSBTAG00000007568","bta:613958"
"ENSBTAG00000006262","bta:515401"
"ENSBTAG00000014695","bta:538931"
"ENSBTAG00000011934","bta:282856"
"ENSBTAG00000009960","bta:532573"
"ENSBTAG00000049027","bta:617197"
"ENSBTAG00000015384","bta:540889"
"ENSBTAG00000003511","bta:538956"
"ENSBTAG00000000470","bta:281233"
"ENSBTAG00000004499","bta:527349"
"ENSBTAG00000051958","bta:507171"
"ENSBTAG00000043962","bta:613556"
"ENSBTAG00000015534","bta:533920"
"ENSBTAG00000050778","bta:107132001"
"ENSBTAG00000011798","bta:514787"
"ENSBTAG00000000078","bta:538565"
"ENSBTAG00000053909","bta:514377"
"ENSBTAG00000008350","bta:506632"
"ENSBTAG00000001871","bta:521544"
"ENSBTAG00000011224","bta:521378"
"ENSBTAG00000020699","bta:616660"
"ENSBTAG00000013336","bta:615264"
"ENSBTAG00000006818","bta:541149"
"ENSBTAG00000017456","bta:788842"
"ENSBTAG00000002717","bta:532236"
"ENSBTAG00000014377","bta:532673"
"ENSBTAG00000018292","bta:508293"
"ENSBTAG00000016735","bta:534608"
"ENSBTAG00000001870","bta:508059"
"ENSBTAG00000011382","bta:505242"
"ENSBTAG00000006969","bta:615087"
"ENSBTAG00000009879","bta:507739"
"ENSBTAG00000005082","bta:539496"
"ENSBTAG00000015272","bta:524543"
"ENSBTAG00000003392","bta:523515"
"ENSBTAG00000021696","bta:281041"
"ENSBTAG00000017420","bta:616397"
"ENSBTAG00000016765","bta:617958"
"ENSBTAG00000001137","bta:281078"
"ENSBTAG00000046565","bta:100298021"
"ENSBTAG00000039719","bta:505103"
"ENSBTAG00000008092","bta:613954"
"ENSBTAG00000016734","bta:523473"
"ENSBTAG00000004414","bta:508385"
"ENSBTAG00000013407","bta:616798"
"ENSBTAG00000009709","bta:516001"
"ENSBTAG00000006985","bta:510190"
"ENSBTAG00000014005","bta:510684"
"ENSBTAG00000020814","bta:529849"
"ENSBTAG00000026243","bta:617968"
"ENSBTAG00000005299","bta:281750"
"ENSBTAG00000009713","bta:767982"
"ENSBTAG00000053482","bta:104971677"
"ENSBTAG00000016763","bta:519969"
"ENSBTAG00000006071","bta:506939"
"ENSBTAG00000009541","bta:537713"
"ENSBTAG00000015208","bta:517186"
"ENSBTAG00000006261","bta:782442"
"ENSBTAG00000006898","bta:538357"
"ENSBTAG00000032187","bta:540379"
"ENSBTAG00000007724","bta:780805"
"ENSBTAG00000022019","bta:101905136"
"ENSBTAG00000010676","bta:789298"
"ENSBTAG00000016733","bta:523474"
"ENSBTAG00000007142","bta:537938"
"ENSBTAG00000001068","bta:514550"
"ENSBTAG00000006769","bta:281824"
"ENSBTAG00000011727","bta:282224"
"ENSBTAG00000009715","bta:526867"
"ENSBTAG00000002773","bta:101905619"
"ENSBTAG00000001558","bta:616745"
"ENSBTAG00000000067","bta:517962"
"ENSBTAG00000016433","bta:616549"
"ENSBTAG00000053365","bta:524761"
"ENSBTAG00000013921","bta:286822"
"ENSBTAG00000027625","bta:282068"
"ENSBTAG00000051381","bta:107131406"
"ENSBTAG00000006173","bta:618136"
"ENSBTAG00000000123","bta:509481"
"ENSBTAG00000045734","bta:100300008"
"ENSBTAG00000030616","bta:515542"
"ENSBTAG00000024901","bta:509881"
"ENSBTAG00000012330","bta:783680"
"ENSBTAG00000013114","bta:506031"
"ENSBTAG00000014940","bta:789104"
"ENSBTAG00000047964","bta:101902667"
"ENSBTAG00000025526","bta:511168"
"ENSBTAG00000001142","bta:782201"
"ENSBTAG00000027626","bta:616809"
"ENSBTAG00000011953","bta:282323"
"ENSBTAG00000046223","bta:100336564"
"ENSBTAG00000015683","bta:536558"
"ENSBTAG00000013036","bta:538763"
"ENSBTAG00000050726","bta:614141"
"ENSBTAG00000016728","bta:615910"
"ENSBTAG00000011534","bta:617017"
"ENSBTAG00000006966","bta:511167"
"ENSBTAG00000019883","bta:508900"
"ENSBTAG00000007518","bta:618372"
"ENSBTAG00000017665","bta:281360"
"ENSBTAG00000046415","bta:507840"
"ENSBTAG00000020312","bta:508162"
"ENSBTAG00000001066","bta:100137734"
"ENSBTAG00000002070","bta:517633"
"ENSBTAG00000013038","bta:767894"
"ENSBTAG00000039695","bta:539829"
"ENSBTAG00000005989","bta:781648"
"ENSBTAG00000012628","bta:541119"
"ENSBTAG00000047715","bta:100125320"
"ENSBTAG00000047214","bta:616205"
"ENSBTAG00000026114","bta:617083"
"ENSBTAG00000005954","bta:768019"
"ENSBTAG00000006960","bta:506405"
"ENSBTAG00000021438","bta:532668"
"ENSBTAG00000047538","bta:528977"
"ENSBTAG00000010952","bta:529823"
"ENSBTAG00000009131","bta:534095"
"ENSBTAG00000005951","bta:539541"
"ENSBTAG00000051184","bta:784887"
"ENSBTAG00000021128","bta:507193"
"ENSBTAG00000007439","bta:509726"
"ENSBTAG00000047061","bta:513873"
"ENSBTAG00000030927","bta:100337340"
"ENSBTAG00000000869","bta:782050"
"ENSBTAG00000017133","bta:616799"
"ENSBTAG00000050724","bta:785841"
"ENSBTAG00000013938","bta:534916"
"ENSBTAG00000014194","bta:524061"
"ENSBTAG00000048623","bta:617695"
"ENSBTAG00000010521","bta:514026"
"ENSBTAG00000008328","bta:526163"
"ENSBTAG00000055194","bta:787822"
"ENSBTAG00000005730","bta:511614"
"ENSBTAG00000019441","bta:513972"
"ENSBTAG00000049163","bta:540132"
"ENSBTAG00000012630","bta:513841"
"ENSBTAG00000000683","bta:529876"
"ENSBTAG00000048505","bta:112445079"
"ENSBTAG00000009719","bta:537067"
"ENSBTAG00000006519","bta:783432"
"ENSBTAG00000000812","bta:516915"
"ENSBTAG00000004075","bta:514293"
"ENSBTAG00000010496","bta:515399"
"ENSBTAG00000007044","bta:532026"
"ENSBTAG00000047357","bta:100299353"
"ENSBTAG00000006958","bta:538804"
"ENSBTAG00000045711","bta:618457"
"ENSBTAG00000014917","bta:524743"
"ENSBTAG00000032761","bta:613539"
"ENSBTAG00000013971","bta:282309"
"ENSBTAG00000047756","bta:539106"
"ENSBTAG00000004064","bta:521254"
"ENSBTAG00000039803","bta:522053"
"ENSBTAG00000018495","bta:784372"
"ENSBTAG00000002072","bta:100125238"
"ENSBTAG00000046418","bta:100336542"
"ENSBTAG00000046255","bta:521025"
"ENSBTAG00000011081","bta:530516"
"ENSBTAG00000046379","bta:100299927"
"ENSBTAG00000005519","bta:532877"
"ENSBTAG00000027629","bta:353108"
"ENSBTAG00000047787","bta:619131"
"ENSBTAG00000019788","bta:526771"
"ENSBTAG00000049002","bta:506667"
"ENSBTAG00000006941","bta:786491"
"ENSBTAG00000004532","bta:532881"
"ENSBTAG00000007104","bta:781073"
"ENSBTAG00000018663","bta:535664"
"ENSBTAG00000005064","bta:532903"
"ENSBTAG00000043954","bta:539776"
"ENSBTAG00000052518","bta:539149"
"ENSBTAG00000003741","bta:510334"
"ENSBTAG00000049376","bta:781323"
"ENSBTAG00000021773","bta:516371"
"ENSBTAG00000021172","bta:538614"
"ENSBTAG00000004036","bta:511119"
"ENSBTAG00000013515","bta:541109"
"ENSBTAG00000025659","bta:528603"
"ENSBTAG00000015879","bta:516380"
"ENSBTAG00000017573","bta:504409"
"ENSBTAG00000007099","bta:100126076"
"ENSBTAG00000044153","bta:100299286"
"ENSBTAG00000004790","bta:505314"
"ENSBTAG00000013996","bta:617344"
"ENSBTAG00000007562","bta:281546"
"ENSBTAG00000015965","bta:506983"
"ENSBTAG00000017826","bta:790815"
"ENSBTAG00000005932","bta:523874"
"ENSBTAG00000004095","bta:618445"
"ENSBTAG00000006893","bta:533187"
"ENSBTAG00000020689","bta:505818"
"ENSBTAG00000030166","bta:789790"
"ENSBTAG00000003950","bta:281428"
"ENSBTAG00000007502","bta:281692"
"ENSBTAG00000017105","bta:540809"
"ENSBTAG00000010360","bta:505750"
"ENSBTAG00000052442","bta:101903608"
"ENSBTAG00000005357","bta:540381"
"ENSBTAG00000015878","bta:513642"
"ENSBTAG00000021861","bta:512799"
"ENSBTAG00000004216","bta:504592"
"ENSBTAG00000048011","bta:784906"
"ENSBTAG00000008728","bta:511461"
"ENSBTAG00000002769","bta:507677"
"ENSBTAG00000010164","bta:524380"
"ENSBTAG00000006515","bta:104976499"
"ENSBTAG00000015875","bta:513643"
"ENSBTAG00000015019","bta:514213"
"ENSBTAG00000004617","bta:538109"
"ENSBTAG00000004789","bta:100336662"
"ENSBTAG00000004832","bta:540076"
"ENSBTAG00000013899","bta:505723"
"ENSBTAG00000004015","bta:529373"
"ENSBTAG00000039442","bta:538938"
"ENSBTAG00000006936","bta:510824"
"ENSBTAG00000016736","bta:510275"
"ENSBTAG00000030325","bta:782076"
"ENSBTAG00000012582","bta:533057"
"ENSBTAG00000053361","bta:107131196"
"ENSBTAG00000055100","bta:508820"
"ENSBTAG00000000640","bta:512276"
"ENSBTAG00000021210","bta:516433"
"ENSBTAG00000007611","bta:614457"
"ENSBTAG00000018228","bta:524171"
"ENSBTAG00000007503","bta:528436"
"ENSBTAG00000047083","bta:100297910"
"ENSBTAG00000007357","bta:281690"
"ENSBTAG00000037389","bta:782816"
"ENSBTAG00000005851","bta:506430"
"ENSBTAG00000030208","bta:101905782"
"ENSBTAG00000023601","bta:617937"
"ENSBTAG00000006933","bta:510825"
"ENSBTAG00000007609","bta:282275"
"ENSBTAG00000003171","bta:618649"
"ENSBTAG00000013526","bta:509425"
"ENSBTAG00000021582","bta:531234"
"ENSBTAG00000008869","bta:618005"
"ENSBTAG00000009230","bta:541273"
"ENSBTAG00000017209","bta:537660"
"ENSBTAG00000015685","bta:510819"
"ENSBTAG00000010595","bta:540032"
"ENSBTAG00000021202","bta:514788"
"ENSBTAG00000040202","bta:100126230"
"ENSBTAG00000015126","bta:100336382"
"ENSBTAG00000017355","bta:615637"
"ENSBTAG00000012099","bta:617988"
"ENSBTAG00000001243","bta:509427"
"ENSBTAG00000010604","bta:360193"
"ENSBTAG00000012585","bta:539227"
"ENSBTAG00000010176","bta:514223"
"ENSBTAG00000021686","bta:520088"
"ENSBTAG00000001244","bta:281407"
"ENSBTAG00000006927","bta:281589"
"ENSBTAG00000014227","bta:512310"
"ENSBTAG00000020707","bta:534326"
"ENSBTAG00000001017","bta:535342"
"ENSBTAG00000007097","bta:282090"
"ENSBTAG00000005364","bta:515614"
"ENSBTAG00000007489","bta:523707"
"ENSBTAG00000015017","bta:520552"
"ENSBTAG00000010619","bta:282321"
"ENSBTAG00000001567","bta:513994"
"ENSBTAG00000037972","bta:614713"
"ENSBTAG00000008182","bta:540819"
"ENSBTAG00000003322","bta:522221"
"ENSBTAG00000039943","bta:504824"
"ENSBTAG00000015011","bta:511902"
"ENSBTAG00000007545","bta:533130"
"ENSBTAG00000007053","bta:539758"
"ENSBTAG00000013112","bta:514781"
"ENSBTAG00000001408","bta:539715"
"ENSBTAG00000015009","bta:511903"
"ENSBTAG00000007767","bta:521974"
"ENSBTAG00000003016","bta:614077"
"ENSBTAG00000001808","bta:535021"
"ENSBTAG00000020777","bta:507984"
"ENSBTAG00000009595","bta:539602"
"ENSBTAG00000007599","bta:281854"
"ENSBTAG00000008185","bta:359720"
"ENSBTAG00000001774","bta:539090"
"ENSBTAG00000021713","bta:100139912"
"ENSBTAG00000006531","bta:535136"
"ENSBTAG00000009125","bta:507093"
"ENSBTAG00000007490","bta:533264"
"ENSBTAG00000009658","bta:518658"
"ENSBTAG00000002922","bta:529346"
"ENSBTAG00000002430","bta:513804"
"ENSBTAG00000013113","bta:282119"
"ENSBTAG00000019807","bta:513668"
"ENSBTAG00000005371","bta:537812"
"ENSBTAG00000009744","bta:534755"
"ENSBTAG00000023787","bta:618444"
"ENSBTAG00000007016","bta:505637"
"ENSBTAG00000046122","bta:100299743"
"ENSBTAG00000018097","bta:524155"
"ENSBTAG00000048138","bta:100300765"
"ENSBTAG00000016732","bta:534479"
"ENSBTAG00000005828","bta:504429"
"ENSBTAG00000023788","bta:618437"
"ENSBTAG00000049540","bta:509424"
"ENSBTAG00000006574","bta:101906089"
"ENSBTAG00000013071","bta:518906"
"ENSBTAG00000024525","bta:615356"
"ENSBTAG00000013532","bta:614821"
"ENSBTAG00000006415","bta:784301"
"ENSBTAG00000054800","bta:531384"
"ENSBTAG00000030966","bta:505638"
"ENSBTAG00000014992","bta:527572"
"ENSBTAG00000006914","bta:525344"
"ENSBTAG00000006409","bta:512714"
"ENSBTAG00000011007","bta:533184"
"ENSBTAG00000015013","bta:511966"
"ENSBTAG00000048308","bta:785548"
"ENSBTAG00000013534","bta:281189"
"ENSBTAG00000013142","bta:539376"
"ENSBTAG00000001879","bta:512237"
"ENSBTAG00000025516","bta:532528"
"ENSBTAG00000002578","bta:506325"
"ENSBTAG00000027453","bta:617018"
"ENSBTAG00000009075","bta:616057"
"ENSBTAG00000007605","bta:508535"
"ENSBTAG00000044158","bta:525908"
"ENSBTAG00000007544","bta:533131"
"ENSBTAG00000019045","bta:510280"
"ENSBTAG00000013141","bta:509723"
"ENSBTAG00000012121","bta:523157"
"ENSBTAG00000014187","bta:530233"
"ENSBTAG00000015015","bta:511965"
"ENSBTAG00000012944","bta:525702"
"ENSBTAG00000038275","bta:617338"
"ENSBTAG00000051637","bta:782057"
"ENSBTAG00000043157","bta:379035"
"ENSBTAG00000054376","bta:100847979"
"ENSBTAG00000008088","bta:511170"
"ENSBTAG00000054429","bta:539645"
"ENSBTAG00000034949","bta:524236"
"ENSBTAG00000010514","bta:507483"
"ENSBTAG00000012163","bta:539945"
"ENSBTAG00000032130","bta:517699"
"ENSBTAG00000018192","bta:538731"
"ENSBTAG00000002881","bta:768040"
"ENSBTAG00000019604","bta:514902"
"ENSBTAG00000002214","bta:533481"
"ENSBTAG00000030164","bta:615300"
"ENSBTAG00000015973","bta:504984"
"ENSBTAG00000002313","bta:281878"
"ENSBTAG00000050907","bta:104968464"
"ENSBTAG00000011800","bta:508443"
"ENSBTAG00000011759","bta:519675"
"ENSBTAG00000008756","bta:508503"
"ENSBTAG00000013973","bta:100125764"
"ENSBTAG00000047772","bta:786890"
"ENSBTAG00000007643","bta:615278"
"ENSBTAG00000014138","bta:533622"
"ENSBTAG00000046561","bta:540095"
"ENSBTAG00000017196","bta:281803"
"ENSBTAG00000006683","bta:522574"
"ENSBTAG00000009703","bta:282714"
"ENSBTAG00000012498","bta:538371"
"ENSBTAG00000006048","bta:508778"
"ENSBTAG00000021029","bta:505048"
"ENSBTAG00000018401","bta:507989"
"ENSBTAG00000020914","bta:535744"
"ENSBTAG00000020760","bta:532261"
"ENSBTAG00000011902","bta:533602"
"ENSBTAG00000019177","bta:614576"
"ENSBTAG00000012152","bta:615175"
"ENSBTAG00000030246","bta:515532"
"ENSBTAG00000018188","bta:338046"
"ENSBTAG00000015209","bta:541116"
"ENSBTAG00000001002","bta:782690"
"ENSBTAG00000036009","bta:539124"
"ENSBTAG00000016495","bta:539267"
"ENSBTAG00000006051","bta:281351"
"ENSBTAG00000013726","bta:282040"
"ENSBTAG00000045548","bta:518180"
"ENSBTAG00000003585","bta:282661"
"ENSBTAG00000038168","bta:615880"
"ENSBTAG00000038619","bta:512672"
"ENSBTAG00000011666","bta:515940"
"ENSBTAG00000038132","bta:526295"
"ENSBTAG00000006987","bta:614354"
"ENSBTAG00000050333","bta:281800"
"ENSBTAG00000015609","bta:527410"
"ENSBTAG00000040293","bta:506302"
"ENSBTAG00000031309","bta:782387"
"ENSBTAG00000032132","bta:512648"
"ENSBTAG00000000225","bta:614688"
"ENSBTAG00000011668","bta:112444857"
"ENSBTAG00000010289","bta:515968"
"ENSBTAG00000021611","bta:614192"
"ENSBTAG00000010460","bta:539563"
"ENSBTAG00000008492","bta:522721"
"ENSBTAG00000019605","bta:523579"
"ENSBTAG00000030965","bta:539924"
"ENSBTAG00000014423","bta:616065"
"ENSBTAG00000009657","bta:541155"
"ENSBTAG00000018398","bta:512876"
"ENSBTAG00000006052","bta:513057"
"ENSBTAG00000019386","bta:510417"
"ENSBTAG00000009260","bta:516689"
"ENSBTAG00000048856","bta:618454"
"ENSBTAG00000040569","bta:539974"
"ENSBTAG00000047059","bta:509797"
"ENSBTAG00000040053","bta:100296004"
"ENSBTAG00000017211","bta:107131629"
"ENSBTAG00000011292","bta:506776"
"ENSBTAG00000016277","bta:615506"
"ENSBTAG00000020512","bta:281194"
"ENSBTAG00000004388","bta:781119"
"ENSBTAG00000021576","bta:532090"
"ENSBTAG00000006054","bta:515848"
"ENSBTAG00000001146","bta:540396"
"ENSBTAG00000010505","bta:505657"
"ENSBTAG00000019058","bta:786925"
"ENSBTAG00000000226","bta:509338"
"ENSBTAG00000012507","bta:539171"
"ENSBTAG00000050933","bta:617754"
"ENSBTAG00000047287","bta:537028"
"ENSBTAG00000024787","bta:789559"
"ENSBTAG00000047694","bta:527852"
"ENSBTAG00000044198","bta:789768"
"ENSBTAG00000004452","bta:515804"
"ENSBTAG00000052670","bta:613644"
"ENSBTAG00000023976","bta:534994"
"ENSBTAG00000017212","bta:100138230"
"ENSBTAG00000011298","bta:511188"
"ENSBTAG00000017794","bta:508592"
"ENSBTAG00000015311","bta:536337"
"ENSBTAG00000030247","bta:615854"
"ENSBTAG00000014560","bta:519165"
"ENSBTAG00000017296","bta:523362"
"ENSBTAG00000030979","bta:534900"
"ENSBTAG00000025859","bta:511821"
"ENSBTAG00000017213","bta:510905"
"ENSBTAG00000015764","bta:512380"
"ENSBTAG00000016968","bta:539063"
"ENSBTAG00000032709","bta:510145"
"ENSBTAG00000003376","bta:617358"
"ENSBTAG00000021521","bta:504902"
"ENSBTAG00000002871","bta:512756"
"ENSBTAG00000006817","bta:527418"
"ENSBTAG00000040477","bta:530880"
"ENSBTAG00000000992","bta:538874"
"ENSBTAG00000048903","bta:281427"
"ENSBTAG00000053874","bta:614317"
"ENSBTAG00000006056","bta:539696"
"ENSBTAG00000038835","bta:509961"
"ENSBTAG00000031395","bta:615222"
"ENSBTAG00000019299","bta:504764"
"ENSBTAG00000007120","bta:539295"
"ENSBTAG00000044195","bta:100336619"
"ENSBTAG00000017199","bta:512001"
"ENSBTAG00000011010","bta:281426"
"ENSBTAG00000021522","bta:613966"
"ENSBTAG00000001080","bta:535545"
"ENSBTAG00000017921","bta:789389"
"ENSBTAG00000047450","bta:100295193"
"ENSBTAG00000012949","bta:407211"
"ENSBTAG00000014068","bta:282716"
"ENSBTAG00000009701","bta:526816"
"ENSBTAG00000017215","bta:515302"
"ENSBTAG00000005527","bta:617879"
"ENSBTAG00000020116","bta:407173"
"ENSBTAG00000008773","bta:282245"
"ENSBTAG00000014574","bta:518801"
"ENSBTAG00000038733","bta:508559"
"ENSBTAG00000019937","bta:514870"
"ENSBTAG00000048445","bta:101902664"
"ENSBTAG00000021919","bta:531974"
"ENSBTAG00000007761","bta:518910"
"ENSBTAG00000007012","bta:618141"
"ENSBTAG00000019823","bta:538131"
"ENSBTAG00000004804","bta:515964"
"ENSBTAG00000001729","bta:541175"
"ENSBTAG00000025191","bta:615427"
"ENSBTAG00000032018","bta:532079"
"ENSBTAG00000053023","bta:530264"
"ENSBTAG00000017346","bta:282337"
"ENSBTAG00000019244","bta:618262"
"ENSBTAG00000024974","bta:614679"
"ENSBTAG00000020513","bta:540405"
"ENSBTAG00000050281","bta:781790"
"ENSBTAG00000016757","bta:100140434"
"ENSBTAG00000017298","bta:533224"
"ENSBTAG00000012126","bta:536255"
"ENSBTAG00000014861","bta:518905"
"ENSBTAG00000009145","bta:504923"
"ENSBTAG00000004803","bta:505869"
"ENSBTAG00000007708","bta:511251"
"ENSBTAG00000007324","bta:112441487"
"ENSBTAG00000005404","bta:507407"
